power	voltage	current	rpm	windSpeed	pitchAngle	temperature	ambientPressure	humidity	accelerationX	accelerationY	accelerationZ	currentSink	timestamp
38.85	70	555	1762	76	200	230	101300000	1000	0	0	-1	550	411395716
37.252	67	556	1757	76	200	230	101300000	1000	0	0	-1	550	411408276
38.056	67	568	1760	76	200	230	101300000	1000	0	0	-1	550	411420836
42.3	75	564	1765	76	200	230	101300000	1000	0	0	-1	550	411433396
38.056	67	568	1753	76	200	230	101300000	1000	0	0	-1	550	411445956
37.505	65	577	1756	76	200	230	101300000	1000	0	0	-1	550	411458516
44.275	77	575	1757	76	200	230	101300000	1000	0	0	-1	550	411471076
38.726	67	578	1756	76	200	230	101300000	1000	0	0	-1	550	411483636
38.726	67	578	1759	76	200	230	101300000	1000	0	0	-1	550	411496196
42.825	75	571	1754	76	200	230	101300000	1000	0	0	-1	550	411508756
40.81	70	583	1760	76	200	230	101300000	1000	0	0	-1	550	411521316
44.044	77	572	1766	76	200	230	101300000	1000	0	0	-1	550	411533876
38.458	67	574	1753	76	200	230	101300000	1000	0	0	-1	550	411546436
42.192	72	586	1765	76	200	230	101300000	1000	0	0	-1	550	411558996
41.616	72	578	1756	76	200	230	101300000	1000	0	0	-1	550	411571556
41.44	70	592	1757	76	200	230	101300000	1000	0	0	-1	550	411584116
47.44	80	593	1760	76	200	230	101300000	1000	0	0	-1	550	411596676
42.696	72	593	1750	76	200	230	101300000	1000	0	0	-1	550	411609236
45.15	75	602	1757	76	200	230	101300000	1000	0	0	-1	550	411621796
45.507	77	591	1762	76	200	230	101300000	1000	0	0	-1	550	411634356
41.3	70	590	1756	76	200	230	101300000	1000	0	0	-1	550	411646916
42.07	70	601	1759	76	200	230	101300000	1000	0	0	-1	550	411659476
44.025	75	587	1757	76	200	230	101300000	1000	0	0	-1	550	411672036
43.725	75	583	1754	76	200	230	101300000	1000	0	0	-1	550	411684596
39.597	67	591	1759	76	200	230	101300000	1000	0	0	-1	550	411697156
41.37	70	591	1753	76	200	230	101300000	1000	0	0	-1	550	411709716
41.688	72	579	1753	76	200	230	101300000	1000	0	0	-1	550	411722276
43.2	75	576	1762	76	200	230	101300000	1000	0	0	-1	550	411734836
37.7	65	580	1756	76	200	230	101300000	1000	0	0	-1	550	411747396
40.88	70	584	1757	76	200	230	101300000	1000	0	0	-1	550	411759956
43.05	75	574	1762	76	200	230	101300000	1000	0	0	-1	550	411772516
42.6	75	568	1750	76	200	230	101300000	1000	0	0	-1	550	411785076
39.865	67	595	1754	76	200	230	101300000	1000	0	0	-1	550	411797636
40.066	67	598	1756	76	200	230	101300000	1000	0	0	-1	550	411810196
42.768	72	594	1753	76	200	230	101300000	1000	0	0	-1	550	411822756
44.475	75	593	1759	76	200	230	101300000	1000	0	0	-1	550	411835316
42.984	72	597	1756	76	200	230	101300000	1000	0	0	-1	550	411847876
42.768	72	594	1756	76	200	230	101300000	1000	0	0	-1	550	411860436
43.575	75	581	1763	76	200	230	101300000	1000	0	0	-1	550	411872996
38.86	67	580	1747	76	200	230	101300000	1000	0	0	-1	550	411885556
38.726	67	578	1754	76	200	230	101300000	1000	0	0	-1	550	411898116
42.375	75	565	1759	76	200	230	101300000	1000	0	0	-1	550	411910676
39.48	70	564	1751	76	200	230	101300000	1000	0	0	-1	550	411923236
38.659	67	577	1756	76	200	230	101300000	1000	0	0	-1	550	411935796
40.04	70	572	1760	76	200	230	101300000	1000	0	0	-1	550	411948356
42.225	75	563	1751	76	200	230	101300000	1000	0	0	-1	550	411960916
39.41	70	563	1760	76	200	230	101300000	1000	0	0	-1	550	411973476
39.83	70	569	1754	76	200	230	101300000	1000	0	0	-1	550	411986036
37.18	65	572	1753	76	200	230	101300000	1000	0	0	-1	550	411998596
39.48	70	564	1760	76	200	230	101300000	1000	0	0	-1	550	412011156
40.32	72	560	1750	76	200	230	101300000	1000	0	0	-1	550	412023716
37.245	65	573	1754	76	200	230	101300000	1000	0	0	-1	550	412036276
38.324	67	572	1753	76	200	230	101300000	1000	0	0	-1	550	412048836
37.855	67	565	1753	76	200	230	101300000	1000	0	0	-1	550	412061396
37.855	67	565	1759	76	200	230	101300000	1000	0	0	-1	550	412073956
39.55	70	565	1757	76	200	230	101300000	1000	0	0	-1	550	412086516
43.659	77	567	1757	76	200	230	101300000	1000	0	0	-1	550	412099076
40.464	72	562	1760	76	200	230	101300000	1000	0	0	-1	550	412111636
39.48	70	564	1751	76	200	230	101300000	1000	0	0	-1	550	412124196
41.112	72	571	1753	76	200	230	101300000	1000	0	0	-1	550	412136756
38.056	67	568	1754	76	200	230	101300000	1000	0	0	-1	550	412149316
37.05	65	570	1756	76	200	230	101300000	1000	0	0	-1	550	412161876
37.18	65	572	1757	76	200	230	101300000	1000	0	0	-1	550	412174436
41.112	72	571	1762	76	200	230	101300000	1000	0	0	-1	550	412186996
42.075	75	561	1753	76	200	230	101300000	1000	0	0	-1	550	412199556
40.68	72	565	1760	76	200	230	101300000	1000	0	0	-1	550	412212116
36.985	65	569	1756	76	200	230	101300000	1000	0	0	-1	550	412224676
36.099	63	573	1753	76	200	230	101300000	1000	0	0	-1	550	412237236
37.989	67	567	1759	76	200	230	101300000	1000	0	0	-1	550	412249796
40.392	72	561	1753	76	200	230	101300000	1000	0	0	-1	550	412262356
40.752	72	566	1757	76	200	230	101300000	1000	0	0	-1	550	412274916
36.725	65	565	1762	76	200	230	101300000	1000	0	0	-1	550	412287476
36.595	65	563	1753	76	200	230	101300000	1000	0	0	-1	550	412300036
40.896	72	568	1762	76	200	230	101300000	1000	0	0	-1	550	412312596
39.9	70	570	1756	76	200	230	101300000	1000	0	0	-1	550	412325156
41.256	72	573	1754	76	200	230	101300000	1000	0	0	-1	550	412337716
32.828	58	566	1763	76	200	230	101300000	1000	0	0	-1	550	412350276
40.608	72	564	1750	76	200	230	101300000	1000	0	0	-1	550	412362836
44.121	77	573	1751	76	200	230	101300000	1000	0	0	-1	550	412375396
36.855	65	567	1762	76	200	230	101300000	1000	0	0	-1	550	412387956
36.855	65	567	1751	76	200	230	101300000	1000	0	0	-1	550	412400516
40.896	72	568	1759	76	200	230	101300000	1000	0	0	-1	550	412413076
40.11	70	573	1759	76	200	230	101300000	1000	0	0	-1	550	412425636
38.659	67	577	1754	76	200	230	101300000	1000	0	0	-1	550	412438196
37.31	65	574	1760	76	200	230	101300000	1000	0	0	-1	550	412450756
40.752	72	566	1753	76	200	230	101300000	1000	0	0	-1	550	412463316
41.112	72	571	1754	76	200	230	101300000	1000	0	0	-1	550	412475876
40.25	70	575	1759	76	200	230	101300000	1000	0	0	-1	550	412488436
44.064	72	612	1725	76	200	230	101300000	1000	0	0	-1	600	424387636
46.97	77	610	1719	76	200	230	101300000	1000	0	0	-1	600	424400196
51.408	84	612	1724	76	200	230	101300000	1000	0	0	-1	600	424412756
48.56	80	607	1728	76	200	230	101300000	1000	0	0	-1	600	424425316
45.225	75	603	1724	76	200	230	101300000	1000	0	0	-1	600	424437876
45.975	75	613	1724	76	200	230	101300000	1000	0	0	-1	600	424450436
45.15	75	602	1732	76	200	230	101300000	1000	0	0	-1	600	424462996
42.49	70	607	1718	76	200	230	101300000	1000	0	0	-1	600	424475556
44.064	72	612	1727	76	200	230	101300000	1000	0	0	-1	600	424488116
43.56	72	605	1725	76	200	230	101300000	1000	0	0	-1	600	424500676
48.08	80	601	1722	76	200	230	101300000	1000	0	0	-1	600	424513236
47.92	80	599	1727	76	200	230	101300000	1000	0	0	-1	600	424525796
45.075	75	601	1719	76	200	230	101300000	1000	0	0	-1	600	424538356
45.675	75	609	1724	76	200	230	101300000	1000	0	0	-1	600	424550916
42.84	70	612	1729	76	200	230	101300000	1000	0	0	-1	600	424563476
43.704	72	607	1721	76	200	230	101300000	1000	0	0	-1	600	424576036
50.102	82	611	1728	76	200	230	101300000	1000	0	0	-1	600	424588596
40.602	67	606	1727	76	200	230	101300000	1000	0	0	-1	600	424601156
42.56	70	608	1721	76	200	230	101300000	1000	0	0	-1	600	424613716
48.64	80	608	1724	76	200	230	101300000	1000	0	0	-1	600	424626276
45.225	75	603	1721	76	200	230	101300000	1000	0	0	-1	600	424638836
46.816	77	608	1718	76	200	230	101300000	1000	0	0	-1	600	424651396
42.7	70	610	1728	76	200	230	101300000	1000	0	0	-1	600	424663956
47.795	79	605	1727	76	200	230	101300000	1000	0	0	-1	600	424676516
43.992	72	611	1724	76	200	230	101300000	1000	0	0	-1	600	424689076
40.803	67	609	1728	76	200	230	101300000	1000	0	0	-1	600	424701636
49.364	82	602	1719	76	200	230	101300000	1000	0	0	-1	600	424714196
43.848	72	609	1719	76	200	230	101300000	1000	0	0	-1	600	424726756
44.064	72	612	1724	76	200	230	101300000	1000	0	0	-1	600	424739316
45.15	75	602	1721	76	200	230	101300000	1000	0	0	-1	600	424751876
47.795	79	605	1722	76	200	230	101300000	1000	0	0	-1	600	424764436
47.795	79	605	1728	76	200	230	101300000	1000	0	0	-1	600	424776996
45.675	75	609	1718	76	200	230	101300000	1000	0	0	-1	600	424789556
42.77	70	611	1727	76	200	230	101300000	1000	0	0	-1	600	424802116
47.637	79	603	1725	76	200	230	101300000	1000	0	0	-1	600	424814676
43.56	72	605	1719	76	200	230	101300000	1000	0	0	-1	600	424827236
43.992	72	611	1728	76	200	230	101300000	1000	0	0	-1	600	424839796
44.064	72	612	1718	76	200	230	101300000	1000	0	0	-1	600	424852356
48.72	80	609	1718	76	200	230	101300000	1000	0	0	-1	600	424864916
48.24	80	603	1725	76	200	230	101300000	1000	0	0	-1	600	424877476
46.585	77	605	1721	76	200	230	101300000	1000	0	0	-1	600	424890036
48.8	80	610	1719	76	200	230	101300000	1000	0	0	-1	600	424902596
43.56	72	605	1728	76	200	230	101300000	1000	0	0	-1	600	424915156
43.488	72	604	1718	76	200	230	101300000	1000	0	0	-1	600	424927716
44.208	72	614	1724	76	200	230	101300000	1000	0	0	-1	600	424940276
43.92	72	610	1722	76	200	230	101300000	1000	0	0	-1	600	424952836
46.97	77	610	1721	76	200	230	101300000	1000	0	0	-1	600	424965396
42.98	70	614	1727	76	200	230	101300000	1000	0	0	-1	600	424977956
43.92	72	610	1713	76	200	230	101300000	1000	0	0	-1	600	424990516
50.348	82	614	1716	76	200	230	101300000	1000	0	0	-1	600	425003076
48.24	80	603	1725	76	200	230	101300000	1000	0	0	-1	600	425015636
46.816	77	608	1718	76	200	230	101300000	1000	0	0	-1	600	425028196
47.586	77	618	1719	76	200	230	101300000	1000	0	0	-1	600	425040756
43.992	72	611	1727	76	200	230	101300000	1000	0	0	-1	600	425053316
45.975	75	613	1712	76	200	230	101300000	1000	0	0	-1	600	425065876
43.33	70	619	1722	76	200	230	101300000	1000	0	0	-1	600	425078436
46.739	77	607	1722	76	200	230	101300000	1000	0	0	-1	600	425090996
45.825	75	611	1718	76	200	230	101300000	1000	0	0	-1	600	425103556
43.12	70	616	1716	76	200	230	101300000	1000	0	0	-1	600	425116116
44.28	72	615	1713	76	200	230	101300000	1000	0	0	-1	600	425128676
43.05	70	615	1715	76	200	230	101300000	1000	0	0	-1	600	425141236
42.91	70	613	1721	76	200	230	101300000	1000	0	0	-1	600	425153796
42.98	70	614	1721	76	200	230	101300000	1000	0	0	-1	600	425166356
46.275	75	617	1719	76	200	230	101300000	1000	0	0	-1	600	425178916
44.136	72	613	1722	76	200	230	101300000	1000	0	0	-1	600	425191476
42.42	70	606	1712	76	200	230	101300000	1000	0	0	-1	600	425204036
46.275	75	617	1716	76	200	230	101300000	1000	0	0	-1	600	425216596
43.848	72	609	1719	76	200	230	101300000	1000	0	0	-1	600	425229156
45.3	75	604	1715	76	200	230	101300000	1000	0	0	-1	600	425241716
48.8	80	610	1719	76	200	230	101300000	1000	0	0	-1	600	425254276
45.525	75	607	1721	76	200	230	101300000	1000	0	0	-1	600	425266836
47.201	77	613	1718	76	200	230	101300000	1000	0	0	-1	600	425279396
44.136	72	613	1719	76	200	230	101300000	1000	0	0	-1	600	425291956
42.7	70	610	1721	76	200	230	101300000	1000	0	0	-1	600	425304516
46.585	77	605	1713	76	200	230	101300000	1000	0	0	-1	600	425317076
49.364	82	602	1725	76	200	230	101300000	1000	0	0	-1	600	425329636
46.508	77	604	1710	76	200	230	101300000	1000	0	0	-1	600	425342196
47.201	77	613	1715	76	200	230	101300000	1000	0	0	-1	600	425354756
43.776	72	608	1719	76	200	230	101300000	1000	0	0	-1	600	425367316
43.56	72	605	1712	76	200	230	101300000	1000	0	0	-1	600	425379876
46.662	77	606	1721	76	200	230	101300000	1000	0	0	-1	600	425392436
48.8	80	610	1722	76	200	230	101300000	1000	0	0	-1	600	425404996
47.242	79	598	1710	76	200	230	101300000	1000	0	0	-1	600	425417556
42.42	70	606	1718	76	200	230	101300000	1000	0	0	-1	600	425430116
46.2	75	616	1718	76	200	230	101300000	1000	0	0	-1	600	425442676
45.975	75	613	1716	76	200	230	101300000	1000	0	0	-1	600	425455236
45.6	75	608	1722	76	200	230	101300000	1000	0	0	-1	600	425467796
48.72	80	609	1712	76	200	230	101300000	1000	0	0	-1	600	425480356
43.92	72	610	1716	76	200	230	101300000	1000	0	0	-1	600	425492916
44.424	72	617	1719	76	200	230	101300000	1000	0	0	-1	600	425505476
40.87	67	610	1713	76	200	230	101300000	1000	0	0	-1	600	425518036
47.278	77	614	1718	76	200	230	101300000	1000	0	0	-1	600	425530596
46.662	77	606	1722	76	200	230	101300000	1000	0	0	-1	600	425543156
45.3	75	604	1712	76	200	230	101300000	1000	0	0	-1	600	425555716
43.33	70	619	1721	76	200	230	101300000	1000	0	0	-1	600	425568276
46.97	77	610	1715	76	200	230	101300000	1000	0	0	-1	600	425580836
49.938	82	609	1713	76	200	230	101300000	1000	0	0	-1	600	425593396
45.825	75	611	1721	76	200	230	101300000	1000	0	0	-1	600	425605956
46.425	75	619	1712	76	200	230	101300000	1000	0	0	-1	600	425618516
46.2	75	616	1718	76	200	230	101300000	1000	0	0	-1	600	425631076
48.664	77	632	1709	76	200	230	101300000	1000	0	0	-1	650	435133956
53.172	84	633	1708	76	200	230	101300000	1000	0	0	-1	650	435146516
50.56	80	632	1703	76	200	230	101300000	1000	0	0	-1	650	435159076
48.818	77	634	1709	76	200	230	101300000	1000	0	0	-1	650	435171636
51.988	82	634	1703	76	200	230	101300000	1000	0	0	-1	650	435184196
50.72	80	634	1699	76	200	230	101300000	1000	0	0	-1	650	435196756
51.28	80	641	1709	76	200	230	101300000	1000	0	0	-1	650	435209316
48.356	77	628	1700	76	200	230	101300000	1000	0	0	-1	650	435221876
49.511	77	643	1706	76	200	230	101300000	1000	0	0	-1	650	435234436
47.55	75	634	1702	76	200	230	101300000	1000	0	0	-1	650	435246996
51.824	82	632	1702	76	200	230	101300000	1000	0	0	-1	650	435259556
50.955	79	645	1709	76	200	230	101300000	1000	0	0	-1	650	435272116
53.256	84	634	1709	76	200	230	101300000	1000	0	0	-1	650	435284676
50.96	80	637	1703	76	200	230	101300000	1000	0	0	-1	650	435297236
49.126	77	638	1709	76	200	230	101300000	1000	0	0	-1	650	435309796
52.152	82	636	1705	76	200	230	101300000	1000	0	0	-1	650	435322356
51.2	80	640	1700	76	200	230	101300000	1000	0	0	-1	650	435334916
50.086	79	634	1709	76	200	230	101300000	1000	0	0	-1	650	435347476
50.402	79	638	1700	76	200	230	101300000	1000	0	0	-1	650	435360036
52.48	82	640	1706	76	200	230	101300000	1000	0	0	-1	650	435372596
49.049	77	637	1709	76	200	230	101300000	1000	0	0	-1	650	435385156
45.504	72	632	1702	76	200	230	101300000	1000	0	0	-1	650	435397716
50.96	80	637	1708	76	200	230	101300000	1000	0	0	-1	650	435410276
51.04	80	638	1710	76	200	230	101300000	1000	0	0	-1	650	435422836
51.578	82	629	1702	76	200	230	101300000	1000	0	0	-1	650	435435396
49.742	77	646	1708	76	200	230	101300000	1000	0	0	-1	650	435447956
48.741	77	633	1705	76	200	230	101300000	1000	0	0	-1	650	435460516
53.004	84	631	1700	76	200	230	101300000	1000	0	0	-1	650	435473076
48.895	77	635	1710	76	200	230	101300000	1000	0	0	-1	650	435485636
53.34	84	635	1700	76	200	230	101300000	1000	0	0	-1	650	435498196
52.644	82	642	1706	76	200	230	101300000	1000	0	0	-1	650	435510756
50.56	80	632	1708	76	200	230	101300000	1000	0	0	-1	650	435523316
49.126	77	638	1705	76	200	230	101300000	1000	0	0	-1	650	435535876
49.203	77	639	1706	76	200	230	101300000	1000	0	0	-1	650	435548436
53.844	84	641	1710	76	200	230	101300000	1000	0	0	-1	650	435560996
47.7	75	636	1702	76	200	230	101300000	1000	0	0	-1	650	435573556
52.234	82	637	1703	76	200	230	101300000	1000	0	0	-1	650	435586116
51.2	80	640	1706	76	200	230	101300000	1000	0	0	-1	650	435598676
48.356	77	628	1703	76	200	230	101300000	1000	0	0	-1	650	435611236
52.316	82	638	1709	76	200	230	101300000	1000	0	0	-1	650	435623796
50.323	79	637	1710	76	200	230	101300000	1000	0	0	-1	650	435636356
53.172	84	633	1705	76	200	230	101300000	1000	0	0	-1	650	435648916
47.7	75	636	1708	76	200	230	101300000	1000	0	0	-1	650	435661476
49.049	77	637	1706	76	200	230	101300000	1000	0	0	-1	650	435674036
52.152	82	636	1705	76	200	230	101300000	1000	0	0	-1	650	435686596
44.73	70	639	1712	76	200	230	101300000	1000	0	0	-1	650	435699156
53.172	84	633	1703	76	200	230	101300000	1000	0	0	-1	650	435711716
49.357	77	641	1703	76	200	230	101300000	1000	0	0	-1	650	435724276
53.088	84	632	1708	76	200	230	101300000	1000	0	0	-1	650	435736836
50.72	80	634	1703	76	200	230	101300000	1000	0	0	-1	650	435749396
55.68	87	640	1708	76	200	230	101300000	1000	0	0	-1	650	435761956
49.665	77	645	1712	76	200	230	101300000	1000	0	0	-1	650	435774516
50.32	80	629	1706	76	200	230	101300000	1000	0	0	-1	650	435787076
50.96	80	637	1709	76	200	230	101300000	1000	0	0	-1	650	435799636
48.15	75	642	1709	76	200	230	101300000	1000	0	0	-1	650	435812196
51.824	82	632	1703	76	200	230	101300000	1000	0	0	-1	650	435824756
48.075	75	641	1713	76	200	230	101300000	1000	0	0	-1	650	435837316
49.28	77	640	1700	76	200	230	101300000	1000	0	0	-1	650	435849876
49.434	77	642	1706	76	200	230	101300000	1000	0	0	-1	650	435862436
52.398	82	639	1708	76	200	230	101300000	1000	0	0	-1	650	435874996
49.434	77	642	1705	76	200	230	101300000	1000	0	0	-1	650	435887556
56.96	89	640	1703	76	200	230	101300000	1000	0	0	-1	650	435900116
49.511	77	643	1712	76	200	230	101300000	1000	0	0	-1	650	435912676
47.625	75	635	1702	76	200	230	101300000	1000	0	0	-1	650	435925236
49.434	77	642	1709	76	200	230	101300000	1000	0	0	-1	650	435937796
49.203	77	639	1709	76	200	230	101300000	1000	0	0	-1	650	435950356
52.752	84	628	1703	76	200	230	101300000	1000	0	0	-1	650	435962916
49.511	77	643	1708	76	200	230	101300000	1000	0	0	-1	650	435975476
50.8	80	635	1700	76	200	230	101300000	1000	0	0	-1	650	435988036
51.824	82	632	1702	76	200	230	101300000	1000	0	0	-1	650	436000596
45.01	70	643	1709	76	200	230	101300000	1000	0	0	-1	650	436013156
53.088	84	632	1710	76	200	230	101300000	1000	0	0	-1	650	436025716
49.588	77	644	1706	76	200	230	101300000	1000	0	0	-1	650	436038276
48.51	77	630	1712	76	200	230	101300000	1000	0	0	-1	650	436050836
49.849	79	631	1700	76	200	230	101300000	1000	0	0	-1	650	436063396
51.68	80	646	1705	76	200	230	101300000	1000	0	0	-1	650	436075956
51.742	82	631	1708	76	200	230	101300000	1000	0	0	-1	650	436088516
49.28	77	640	1705	76	200	230	101300000	1000	0	0	-1	650	436101076
48.225	75	643	1705	76	200	230	101300000	1000	0	0	-1	650	436113636
53.508	84	637	1712	76	200	230	101300000	1000	0	0	-1	650	436126196
48.895	77	635	1703	76	200	230	101300000	1000	0	0	-1	650	436138756
55.245	87	635	1709	76	200	230	101300000	1000	0	0	-1	650	436151316
49.511	77	643	1709	76	200	230	101300000	1000	0	0	-1	650	436163876
50.88	80	636	1703	76	200	230	101300000	1000	0	0	-1	650	436176436
52.398	82	639	1713	76	200	230	101300000	1000	0	0	-1	650	436188996
49.434	77	642	1700	76	200	230	101300000	1000	0	0	-1	650	436201556
49.357	77	641	1703	76	200	230	101300000	1000	0	0	-1	650	436214116
48.587	77	631	1709	76	200	230	101300000	1000	0	0	-1	650	436226676
51.824	82	632	1708	76	200	230	101300000	1000	0	0	-1	650	436239236
55.767	87	641	1706	76	200	230	101300000	1000	0	0	-1	650	436251796
49.849	79	631	1712	76	200	230	101300000	1000	0	0	-1	650	436264356
49.049	77	637	1702	76	200	230	101300000	1000	0	0	-1	650	436276916
48.375	75	645	1710	76	200	230	101300000	1000	0	0	-1	650	436289476
55.332	87	636	1708	76	200	230	101300000	1000	0	0	-1	650	436302036
51.742	82	631	1706	76	200	230	101300000	1000	0	0	-1	650	436314596
49.126	77	638	1712	76	200	230	101300000	1000	0	0	-1	650	436327156
52.152	82	636	1703	76	200	230	101300000	1000	0	0	-1	650	436339716
50.007	79	633	1699	76	200	230	101300000	1000	0	0	-1	650	436352276
49.434	77	642	1710	76	200	230	101300000	1000	0	0	-1	650	436364836
48.15	75	642	1705	76	200	230	101300000	1000	0	0	-1	650	436377396
49.612	79	628	1687	76	200	230	101300000	1000	0	0	-1	705	443546876
48.664	77	632	1683	76	200	230	101300000	1000	0	0	-1	705	443559436
53.928	84	642	1688	76	200	230	101300000	1000	0	0	-1	705	443571996
49.049	77	637	1693	76	200	230	101300000	1000	0	0	-1	705	443584556
50.48	80	631	1686	76	200	230	101300000	1000	0	0	-1	705	443597116
49.049	77	637	1688	76	200	230	101300000	1000	0	0	-1	705	443609676
47.625	75	635	1688	76	200	230	101300000	1000	0	0	-1	705	443622236
48.972	77	636	1684	76	200	230	101300000	1000	0	0	-1	705	443634796
47.775	75	637	1694	76	200	230	101300000	1000	0	0	-1	705	443647356
49.77	79	630	1680	76	200	230	101300000	1000	0	0	-1	705	443659916
48.818	77	634	1684	76	200	230	101300000	1000	0	0	-1	705	443672476
50.16	80	627	1687	76	200	230	101300000	1000	0	0	-1	705	443685036
47.775	75	637	1686	76	200	230	101300000	1000	0	0	-1	705	443697596
51.824	82	632	1686	76	200	230	101300000	1000	0	0	-1	705	443710156
52.398	82	639	1691	76	200	230	101300000	1000	0	0	-1	705	443722716
51.25	82	625	1681	76	200	230	101300000	1000	0	0	-1	705	443735276
49.357	77	641	1691	76	200	230	101300000	1000	0	0	-1	705	443747836
49.849	79	631	1687	76	200	230	101300000	1000	0	0	-1	705	443760396
50.08	80	626	1686	76	200	230	101300000	1000	0	0	-1	705	443772956
47.775	75	637	1684	76	200	230	101300000	1000	0	0	-1	705	443785516
51.742	82	631	1686	76	200	230	101300000	1000	0	0	-1	705	443798076
48.51	77	630	1680	76	200	230	101300000	1000	0	0	-1	705	443810636
50.4	80	630	1691	76	200	230	101300000	1000	0	0	-1	705	443823196
47.7	75	636	1688	76	200	230	101300000	1000	0	0	-1	705	443835756
50.16	80	627	1686	76	200	230	101300000	1000	0	0	-1	705	443848316
48.664	77	632	1688	76	200	230	101300000	1000	0	0	-1	705	443860876
50.4	80	630	1686	76	200	230	101300000	1000	0	0	-1	705	443873436
49.28	77	640	1681	76	200	230	101300000	1000	0	0	-1	705	443885996
50.16	80	627	1691	76	200	230	101300000	1000	0	0	-1	705	443898556
48.587	77	631	1681	76	200	230	101300000	1000	0	0	-1	705	443911116
50.56	80	632	1686	76	200	230	101300000	1000	0	0	-1	705	443923676
52.92	84	630	1688	76	200	230	101300000	1000	0	0	-1	705	443936236
49.849	79	631	1681	76	200	230	101300000	1000	0	0	-1	705	443948796
53.34	84	635	1687	76	200	230	101300000	1000	0	0	-1	705	443961356
48.741	77	633	1694	76	200	230	101300000	1000	0	0	-1	705	443973916
51.414	82	627	1683	76	200	230	101300000	1000	0	0	-1	705	443986476
48.15	75	642	1688	76	200	230	101300000	1000	0	0	-1	705	443999036
51.742	82	631	1690	76	200	230	101300000	1000	0	0	-1	705	444011596
47.25	75	630	1686	76	200	230	101300000	1000	0	0	-1	705	444024156
51.824	82	632	1693	76	200	230	101300000	1000	0	0	-1	705	444036716
49.434	77	642	1681	76	200	230	101300000	1000	0	0	-1	705	444049276
48.356	77	628	1681	76	200	230	101300000	1000	0	0	-1	705	444061836
49.126	77	638	1691	76	200	230	101300000	1000	0	0	-1	705	444074396
47.775	75	637	1687	76	200	230	101300000	1000	0	0	-1	705	444086956
51.988	82	634	1686	76	200	230	101300000	1000	0	0	-1	705	444099516
45.504	72	632	1688	76	200	230	101300000	1000	0	0	-1	705	444112076
50.24	80	628	1684	76	200	230	101300000	1000	0	0	-1	705	444124636
49.049	77	637	1691	76	200	230	101300000	1000	0	0	-1	705	444137196
51.66	82	630	1688	76	200	230	101300000	1000	0	0	-1	705	444149756
48.202	77	626	1684	76	200	230	101300000	1000	0	0	-1	705	444162316
51.988	82	634	1686	76	200	230	101300000	1000	0	0	-1	705	444174876
48.895	77	635	1687	76	200	230	101300000	1000	0	0	-1	705	444187436
51.824	82	632	1683	76	200	230	101300000	1000	0	0	-1	705	444199996
48.15	75	642	1688	76	200	230	101300000	1000	0	0	-1	705	444212556
51.742	82	631	1691	76	200	230	101300000	1000	0	0	-1	705	444225116
48.664	77	632	1686	76	200	230	101300000	1000	0	0	-1	705	444237676
51.988	82	634	1688	76	200	230	101300000	1000	0	0	-1	705	444250236
48.741	77	633	1688	76	200	230	101300000	1000	0	0	-1	705	444262796
51.66	82	630	1683	76	200	230	101300000	1000	0	0	-1	705	444275356
47.55	75	634	1694	76	200	230	101300000	1000	0	0	-1	705	444287916
47.55	75	634	1681	76	200	230	101300000	1000	0	0	-1	705	444300476
55.158	87	634	1686	76	200	230	101300000	1000	0	0	-1	705	444313036
48.972	77	636	1688	76	200	230	101300000	1000	0	0	-1	705	444325596
45.216	72	628	1686	76	200	230	101300000	1000	0	0	-1	705	444338156
50.323	79	637	1687	76	200	230	101300000	1000	0	0	-1	705	444350716
48.279	77	627	1691	76	200	230	101300000	1000	0	0	-1	705	444363276
49.454	79	626	1681	76	200	230	101300000	1000	0	0	-1	705	444375836
45.864	72	637	1690	76	200	230	101300000	1000	0	0	-1	705	444388396
52.92	84	630	1688	76	200	230	101300000	1000	0	0	-1	705	444400956
47.4	75	632	1687	76	200	230	101300000	1000	0	0	-1	705	444413516
51.742	82	631	1686	76	200	230	101300000	1000	0	0	-1	705	444426076
49.049	77	637	1683	76	200	230	101300000	1000	0	0	-1	705	444438636
50.32	80	629	1681	76	200	230	101300000	1000	0	0	-1	705	444451196
49.77	79	630	1691	76	200	230	101300000	1000	0	0	-1	705	444463756
48.741	77	633	1684	76	200	230	101300000	1000	0	0	-1	705	444476316
52.752	84	628	1686	76	200	230	101300000	1000	0	0	-1	705	444488876
47.475	75	633	1688	76	200	230	101300000	1000	0	0	-1	705	444501436
47.4	75	632	1686	76	200	230	101300000	1000	0	0	-1	705	444513996
49.203	77	639	1690	76	200	230	101300000	1000	0	0	-1	705	444526556
48.51	77	630	1690	76	200	230	101300000	1000	0	0	-1	705	444539116
49.84	80	623	1683	76	200	230	101300000	1000	0	0	-1	705	444551676
50.323	79	637	1687	76	200	230	101300000	1000	0	0	-1	705	444564236
45.72	72	635	1687	76	200	230	101300000	1000	0	0	-1	705	444576796
52.332	84	623	1684	76	200	230	101300000	1000	0	0	-1	705	444589356
50.64	80	633	1687	76	200	230	101300000	1000	0	0	-1	705	444601916
48.741	77	633	1693	76	200	230	101300000	1000	0	0	-1	705	444614476
50	80	625	1686	76	200	230	101300000	1000	0	0	-1	705	444627036
47.925	75	639	1687	76	200	230	101300000	1000	0	0	-1	705	444639596
